id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
1638	Kulif	Кулиф	41.95955	47.88391	Tabasaran	Lezgic	East Caucasian		Tabasaran									Kulif	taba1259	#339966	#00cc66	31.01.2022
1639	Arak	Арак	41.96112	47.98984	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский							Arak	taba1259	#339966	#00cc66	31.01.2022
1640	Yurgulig	Юргулиг	41.962775	47.896658	Tabasaran	Lezgic	East Caucasian		Tabasaran									Yurgulig	taba1259	#339966	#00cc66	31.01.2022
1641	Gurik	Гурик	41.962788	47.919474	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Churkulan	Чуркуланский					Gurik	taba1259	#339966	#00cc66	31.01.2022
1642	Yergyunyag	Йергюняг	41.96295	47.89501	Tabasaran	Lezgic	East Caucasian		Tabasaran									Yergyunyag	taba1259	#339966	#00cc66	31.01.2022
1643	Lidzhe	Лидже	41.97245	47.98057	Tabasaran	Lezgic	East Caucasian		Tabasaran									Lidzhe	taba1259	#339966	#00cc66	31.01.2022
1644	Pilig	Пилиг	41.97418	47.8687	Tabasaran	Lezgic	East Caucasian		Tabasaran									Pilig	taba1259	#339966	#00cc66	31.01.2022
1645	Khanag	Ханаг	41.97444	47.90333	Tabasaran	Lezgic	East Caucasian		Tabasaran									Khanag	taba1259	#339966	#00cc66	31.01.2022
1646	Novoe Lidzhe	Новое Лидже	41.976624	48.008813	Tabasaran	Lezgic	East Caucasian		Tabasaran									Novoe Lidzhe	taba1259	#339966	#00cc66	31.01.2022
1647	Rugudzh	Ругудж	41.976755	47.89161	Tabasaran	Lezgic	East Caucasian		Tabasaran									Rugudzh	taba1259	#339966	#00cc66	31.01.2022
1648	Yagdyg	Ягдыг	41.980115	47.970578	Tabasaran	Lezgic	East Caucasian		Tabasaran									Yagdyg	taba1259	#339966	#00cc66	31.01.2022
1649	Khurik	Хурик	41.98583	47.89861	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский	Khurik	Хурикский					Khurik	taba1259	#339966	#00cc66	31.01.2022
1650	Khapil'	Хапиль	41.98722	47.97731	Tabasaran	Lezgic	East Caucasian		Tabasaran									Khapil'	taba1259	#339966	#00cc66	31.01.2022
1651	Tatil'	Татиль	41.99269	47.98826	Tabasaran	Lezgic	East Caucasian		Tabasaran									Tatil'	taba1259	#339966	#00cc66	31.01.2022
1652	Khustil'	Хустиль	42.00335	47.93489	Tabasaran	Lezgic	East Caucasian		Tabasaran									Khustil'	taba1259	#339966	#00cc66	31.01.2022
1653	Gurkhun'	Гурхунь	42.0203	47.92712	Tabasaran	Lezgic	East Caucasian		Tabasaran									Gurkhun'	taba1259	#339966	#00cc66	31.01.2022
1654	Dyubek	Дюбек	42.0208	47.969528	Tabasaran	Lezgic	East Caucasian		Tabasaran	Northern Tabasaran	Севернотабасаранский							Dyubek	taba1259	#339966	#00cc66	31.01.2022
1655	Aknada	Акнада	42.4024828	46.1693204	Tindi	Andic	East Caucasian		Tindi	Upper Tindi	Верхнетиндинский							Aknada	tind1238	#333399	#9900ff	31.01.2022
1656	Gunduchi	Гундучи	42.424818	46.15836	Tindi	Andic	East Caucasian		Tindi									Gunduchi	tind1238	#333399	#9900ff	31.01.2022
1657	Angida	Ангида	42.43279	46.1924	Tindi	Andic	East Caucasian		Tindi	Upper Tindi	Верхнетиндинский							Angida	tind1238	#333399	#9900ff	31.01.2022
1658	Echeda	Эчеда	42.43436	45.992398	Tindi	Andic	East Caucasian		Tindi	Lower Tindi	Нижнетиндинский							Echeda	tind1238	#333399	#9900ff	31.01.2022
1659	Asha	Аша	42.450373	46.3334458	Tindi	Andic	East Caucasian		Tindi									Asha	tind1238	#333399	#9900ff	31.01.2022
1660	Tindi	Тинди	42.454716	46.13469	Tindi	Andic	East Caucasian		Tindi	Lower Tindi	Нижнетиндинский							Tindi	tind1238	#333399	#9900ff	31.01.2022
1661	Mukharkh	Мухарх	42.459302	46.15171	Tindi	Andic	East Caucasian		Tindi									Mukharkh	tind1238	#333399	#9900ff	31.01.2022
1662	Gvanachi	Гваначи	42.4606005	46.1622609	Tindi	Andic	East Caucasian		Tindi									Gvanachi	tind1238	#333399	#9900ff	31.01.2022
1663	Tenla	Тенла	42.465771	46.128629	Tindi	Andic	East Caucasian		Tindi									Tenla	tind1238	#333399	#9900ff	31.01.2022
1664	Gadaychi	Гадайчи	42.470059	46.070951	Tindi	Andic	East Caucasian		Tindi									Gadaychi	tind1238	#333399	#9900ff	31.01.2022
1665	Sanukh	Санух	42.47054	46.13446	Tindi	Andic	East Caucasian		Tindi									Sanukh	tind1238	#333399	#9900ff	31.01.2022
1666	Khalikh	Халих	42.48467	46.09121	Tindi	Andic	East Caucasian		Tindi									Khalikh	tind1238	#333399	#9900ff	31.01.2022
1667	Tissi	Тисси	42.48917	46.14395	Tindi	Andic	East Caucasian		Tindi									Tissi	tind1238	#333399	#9900ff	31.01.2022
1668	Tissi-Akhitli	Тисси-Ахитли	42.501506	46.103923	Tindi	Andic	East Caucasian		Tindi									Tissi-Akhitli	tind1238	#333399	#9900ff	31.01.2022
1669	Kurdul	Курдул	41.581424	47.177309	Tsakhur	Lezgic	East Caucasian		Tsakhur	Gel'mets-Mikik	Гельмецко-микикский	Gel'mets	Гельмецкий					Kurdul	tsak1249	#669900	#00cc66	31.01.2022
1670	Gel'mets	Гельмец	41.62466	47.17889	Tsakhur	Lezgic	East Caucasian		Tsakhur	Gel'mets-Mikik	Гельмецко-микикский	Gel'mets	Гельмецкий					Gel'mets	tsak1249	#669900	#00cc66	31.01.2022
1671	Mikik	Микик	41.63753	47.16822	Tsakhur	Lezgic	East Caucasian		Tsakhur	Gel'mets-Mikik	Гельмецко-микикский	Mikik	Микикский					Mikikh	tsak1249	#669900	#00cc66	31.01.2022
1672	Khnyakh	Хнях	41.648441	47.153831	Tsakhur	Lezgic	East Caucasian		Tsakhur									Khnyakh	tsak1249	#669900	#00cc66	31.01.2022
1673	Syugut	Сюгут	41.64944	47.11833	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Tsakhur-Kum	Цахур-кумский					Syugut	tsak1249	#669900	#00cc66	31.01.2022
1674	Tsakhur	Цахур	41.651115	47.135943	Tsakhur	Lezgic	East Caucasian		Tsakhur									Tsakhur	tsak1249	#669900	#00cc66	31.01.2022
1675	Muslakh	Муслах	41.65889	47.11185	Tsakhur	Lezgic	East Caucasian		Tsakhur									Muslakh	tsak1249	#669900	#00cc66	31.01.2022
1676	Mishlesh	Мишлеш	41.6649	47.089775	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский							Mishlesh	tsak1249	#669900	#00cc66	31.01.2022
1677	Ottal	Оттал	41.667678	47.012864	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Dzhinykh	Джиныхский					Ottal	tsak1249	#669900	#00cc66	31.01.2022
1678	Korsh	Корш	41.66952	47.06211	Tsakhur	Lezgic	East Caucasian		Tsakhur									Korsh	tsak1249	#669900	#00cc66	31.01.2022
1679	Dzhinykh	Джиных	41.67245	47.04479	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Dzhinykh	Джиныхский					Dzhinykh	tsak1249	#669900	#00cc66	31.01.2022
1680	Kal'yal	Кальял	41.684366	47.003665	Tsakhur	Lezgic	East Caucasian		Tsakhur	Tsakh	Цахский	Suvagil'	Сувагильский					Kal'yal	tsak1249	#669900	#00cc66	31.01.2022
1681	Mukhakh	Мухах	41.70068	46.991105	Tsakhur	Lezgic	East Caucasian		Tsakhur									Mukhakh	tsak1249	#669900	#00cc66	31.01.2022
1682	El'bok	Эльбок	42.183907	45.906506	Tsez	Tsezic	East Caucasian		Tsez									El'bok	dido1241	#990033	#ff5050	31.01.2022
1683	Khibiyatl'	Хибиятль	42.187996	45.874341	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					Khibiyatl'	dido1241	#990033	#ff5050	31.01.2022
1684	Kidero	Кидеро	42.1931	45.9583	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Kidero	dido1241	#990033	#ff5050	31.01.2022
1685	Zekhida	Зехида	42.19594	45.94664	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Zekhida	dido1241	#990033	#ff5050	31.01.2022
1686	Vitsiyatl'	Вициятль	42.197434	45.888164	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					Vitsiyatl'	dido1241	#990033	#ff5050	31.01.2022
1687	Khupri	Хупри	42.20145	45.84143	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					Khupri	dido1241	#990033	#ff5050	31.01.2022
1688	Gutatli	Гутатли	42.207019	45.936713	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Gutatli	dido1241	#990033	#ff5050	31.01.2022
1689	Kitlyarta	Китлярта	42.20849	45.84333	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					Kitlyarta	dido1241	#990033	#ff5050	31.01.2022
1690	Tsitsimakh	Цицимах	42.21621	45.82621	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					Tsitsimakh	dido1241	#990033	#ff5050	31.01.2022
1691	Shapikh	Шапих	42.224044	45.858118	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shapikh	Шапихский					Shapikh	dido1241	#990033	#ff5050	31.01.2022
1692	Khalakh	Халах	42.22547	45.850837	Tsez	Tsezic	East Caucasian		Tsez									Khalakh	dido1241	#990033	#ff5050	31.01.2022
1693	Berikh	Берих	42.23806	46.05306	Tsez	Tsezic	East Caucasian		Tsez									Berikh	dido1241	#990033	#ff5050	31.01.2022
1694	Genazokh	Геназох	42.23806	46.05306	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский					Genazokh	dido1241	#990033	#ff5050	31.01.2022
1695	Khuntli	Хунтли	42.23806	46.05306	Tsez	Tsezic	East Caucasian		Tsez									Khuntli	dido1241	#990033	#ff5050	31.01.2022
1696	Khutrakh	Хутрах	42.23806	46.05306	Tsez	Tsezic	East Caucasian		Tsez									Khutrakh	dido1241	#990033	#ff5050	31.01.2022
1697	Geniyatl'	Гениятль	42.23828	46.035044	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shaitl	Шаитлинский					Geniyatl'	dido1241	#990033	#ff5050	31.01.2022
1698	Shaitli	Шаитли	42.23835	46.05158	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shaitl	Шаитлинский					Shaitli	dido1241	#990033	#ff5050	31.01.2022
1699	Chalyakh	Чалях	42.24114	45.83754	Tsez	Tsezic	East Caucasian		Tsez									Chalyakh	dido1241	#990033	#ff5050	31.01.2022
1700	Retlob	Ретлоб	42.24411	45.8289	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский					Retlob	dido1241	#990033	#ff5050	31.01.2022
1701	Kituri	Китури	42.244627	46.019304	Tsez	Tsezic	East Caucasian		Tsez									Kituri	dido1241	#990033	#ff5050	31.01.2022
1702	Itsirakh	Ицирах	42.244662	45.849585	Tsez	Tsezic	East Caucasian		Tsez									Itsirakh	dido1241	#990033	#ff5050	31.01.2022
1703	Tsekhok	Цехок	42.24723	45.98528	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Tsekhok	dido1241	#990033	#ff5050	31.01.2022
1704	Kimyatli	Кимятли	42.2488	45.82303	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский					Kimyatli	dido1241	#990033	#ff5050	31.01.2022
1705	Khetokh	Хетох	42.25611	45.97361	Tsez	Tsezic	East Caucasian		Tsez									Khetokh	dido1241	#990033	#ff5050	31.01.2022
1706	Akdy	Акды	42.25829	45.82798	Tsez	Tsezic	East Caucasian		Tsez									Akdy	dido1241	#990033	#ff5050	31.01.2022
1707	Azilta	Азилта	42.260166	45.938182	Tsez	Tsezic	East Caucasian		Tsez									Azilta	dido1241	#990033	#ff5050	31.01.2022
1708	Khora	Хора	42.26028	45.81278	Tsez	Tsezic	East Caucasian		Tsez									Khora	dido1241	#990033	#ff5050	31.01.2022
1709	Chaatli	Чаатли	42.261724	45.818805	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shaitl	Шаитлинский					Chaatli	dido1241	#990033	#ff5050	31.01.2022
1710	Khenokh	Хенох	42.26183	45.96692	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Khenokh	dido1241	#990033	#ff5050	31.01.2022
1711	Mokok	Мокок	42.2619	45.9008	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Mokok	dido1241	#990033	#ff5050	31.01.2022
1712	Asakh	Асах	42.26311	45.81684	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский					Asakh	dido1241	#990033	#ff5050	31.01.2022
1713	Shiya	Шия	42.26556	45.8025	Tsez	Tsezic	East Caucasian		Tsez									Shiya	dido1241	#990033	#ff5050	31.01.2022
1714	Shauri	Шаури	42.270484	45.941421	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Shauri	dido1241	#990033	#ff5050	31.01.2022
1715	Udok	Удок	42.2714	45.79631	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский					Udok	dido1241	#990033	#ff5050	31.01.2022
1716	Tsokhok	Цохок	42.27548	45.79457	Tsez	Tsezic	East Caucasian		Tsez									Tsokhok	dido1241	#990033	#ff5050	31.01.2022
1717	Khebatli	Хебатли	42.2819	45.92585	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Khebatli	dido1241	#990033	#ff5050	31.01.2022
1718	Galatli	Галатли	42.288201	45.894106	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Kidero	Кидеринский					Galatli	dido1241	#990033	#ff5050	31.01.2022
1719	Terutli	Терутли	42.28853	45.79295	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский					Terutli	dido1241	#990033	#ff5050	31.01.2022
1720	Makhalotli	Махалотли	42.297776	45.796291	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Asakh	Асахский					Makhalotli	dido1241	#990033	#ff5050	31.01.2022
1721	Khamaitli	Хамаитли	42.31091	45.96217	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский	Shaitl	Шаитлинский					Khamaitli	dido1241	#990033	#ff5050	31.01.2022
1722	Tlyatsuda	Тляцуда	42.34923	45.92493	Tsez	Tsezic	East Caucasian		Tsez	Sagada	Сагадинский							Tlyatsuda	dido1241	#990033	#ff5050	31.01.2022
1723	Mitluda	Митлуда	42.36693	45.94512	Tsez	Tsezic	East Caucasian		Tsez	Sagada	Сагадинский							Mitluda	dido1241	#990033	#ff5050	31.01.2022
1724	Sagada	Сагада	42.38941	45.91798	Tsez	Tsezic	East Caucasian		Tsez	Sagada	Сагадинский							Sagada	dido1241	#990033	#ff5050	31.01.2022
1725	Khushet	Хушет	42.39721	45.77278	Tsez	Tsezic	East Caucasian		Tsez	Tsez	Цезский							Khushet	dido1241	#990033	#ff5050	31.01.2022
1726	Nic	Нидж	40.94	47.66833	Udi	Lezgic	East Caucasian		Udi	Nizh	Ниджский							Nizh	udii1243	#004d00	#00cc66	31.01.2022
1727	Oğuz	Огуз	41.07083	47.45833	Udi	Lezgic	East Caucasian		Udi	Vartashen	Варташенский							Vartashen	udii1243	#004d00	#00cc66	31.01.2022
1728	Zinobiani	Зинобиани	41.89694	45.93306	Udi	Lezgic	East Caucasian		Udi	Vartashen	Варташенский							Zinobiani	udii1243	#004d00	#00cc66	31.01.2022
1729	Tlyarata	Тлярата	42.1	46.33333	Avar	Avar	East Caucasian		Avar									Tlyarata	avar1256	#009999	#009999	31.01.2022
1730	Tsunta	Цунта	42.2010432	45.9323467	Tsez	Tsezic	East Caucasian		Tsez									Tsunta	dido1241	#990033	#ff5050	31.01.2022
1731	Qum	Кум	41.4550912	46.9013871	Tsakhur	Lezgic	East Caucasian		Tsakhur									Qum	tsak1249	#669900	#00cc66	31.01.2022
1732	Qax	Гах	41.41944	46.91806	Azerbaijani	Oghuz	Turkic		Azerbaijani									Qax	nort2697	#cccccc	#cccccc	31.01.2022
1733	Əlibəyli	Алибегло	41.378056	46.821944	Georgian	Georgic	Kartvelian		Georgian	Ingiloy	Ингилойский							Alibeglo	nucl1302	#fff5ee	#000000	31.01.2022
1734	İlisu	Илису	41.46694	47.05917	Azerbaijani	Oghuz	Turkic		Azerbaijani									Ilisu	nort2697	#cccccc	#cccccc	31.01.2022
1735	Meşəbaş	Мешабаш	41.408889	46.874444	Georgian	Georgic	Kartvelian		Georgian	Ingiloy	Ингилойский							Meshabash	nucl1302	#fff5ee	#000000	31.01.2022
1736	Derbent	Дербент	42.06917	48.29583	Tat	Iranian	Indo-European		Tat	Judeo-Tat	Горско-еврейский							Derbent	jude1256	#d5daff	#fffded	31.01.2022
1737	Siukh (Khunzakhsky district)	Сиух (Хунзахский район)	42.6	46.54722	Avar	Avar	East Caucasian		Avar									Siukh (Khunzakhsky district)	avar1256	#009999	#009999	31.01.2022
1738	Kakamakhi (Karabudakhkentsky district)	Какамахи (Карабудахкентский район)	42.62928	47.43518	Kumyk	Kipchak	Turkic		Kumyk									Kakamakhi (Karabudakhkentsky district)	kumy1244	#a6a6a6	#666666	31.01.2022
1739	Dalıqaya	Дели-Кая	41.166667	48.433333	Budukh	Lezgic	East Caucasian		Budukh									Dalıqaya	budu1248	#006600	#00cc66	31.01.2022
1740	Karakyz	Карагыз	41.133333	48.483333	Budukh	Lezgic	East Caucasian		Budukh									Karakyz	budu1248	#006600	#00cc66	31.01.2022
1741	Yergüc	Ергюдж	41.209167	48.283056	Budukh	Lezgic	East Caucasian		Budukh									Yergüc	budu1248	#006600	#00cc66	31.01.2022
1742	Sukhtakala	Сухтакала	41.266667	48.4	Budukh	Lezgic	East Caucasian		Budukh									Sukhtakala	budu1248	#006600	#00cc66	31.01.2022
1743	Bağbanlı	Багбанлы	41.3803182	48.6369682	Budukh	Lezgic	East Caucasian		Budukh									Bağbanlı	budu1248	#006600	#00cc66	31.01.2022
1744	Yalavanc	Ялавандж	41.228333	49.090278	Budukh	Lezgic	East Caucasian		Budukh									Yalavanc	budu1248	#006600	#00cc66	31.01.2022
1745	Borch	Борч	41.4544	47.323	Rutul	Lezgic	East Caucasian		Rutul	Западный	Western	Borch-Khnov	Борчинско-хиновский					Borch	rutu1240	#009900	#00cc66	31.01.2022
1746	Beçeqarbinə	Бичигар	41.6302	46.3669	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Katekh		Beçeqarbinə	avar1256	#009999	#009999	31.01.2022
1747	Beretbinə	Беретбина	41.6403	46.4908	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Katekh		Beretbinə	avar1256	#009999	#009999	31.01.2022
1748	Cederovtala	Чедерабтала	41.70486	46.31738	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Kabakhchol		Cederovtala	avar1256	#009999	#009999	31.01.2022
1749	Gərəkli	Герекли	41.7424	46.3935	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Balakən proper		Gərəkli	avar1256	#009999	#009999	31.01.2022
1750	Katex	Катех	41.6525	46.5456	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Katekh		Katex	avar1256	#009999	#009999	31.01.2022
1751	Mahamalar	Магамалар	41.7396	46.4195	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Balakən proper		Mahamalar	avar1256	#009999	#009999	31.01.2022
1752	Meşəşambul	Мешашамбул	41.7094	46.2927	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Kabakhchol		Meşəşambul	avar1256	#009999	#009999	31.01.2022
1753	Mollaçıbinə	Моллачибина	41.6447	46.456	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Katekh		Mollaçıbinə	avar1256	#009999	#009999	31.01.2022
1754	Püştətala	Пуштатала	41.6329	46.4182	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Katekh		Püştətala	avar1256	#009999	#009999	31.01.2022
1755	Qabaqçöl	Кабахчоли	41.6995	46.2604	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Kabakhchol		Qabaqçöl	avar1256	#009999	#009999	31.01.2022
1756	Qasbinə	Казбина	41.6929	46.4429	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Balakən proper		Qasbinə	avar1256	#009999	#009999	31.01.2022
1757	Qaysa	Кайса	41.7099	46.2354	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Kabakhchol		Qaysa	avar1256	#009999	#009999	31.01.2022
1758	Qullar	Гуллар	41.7366	46.3867	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Balakən proper		Qullar	avar1256	#009999	#009999	31.01.2022
1759	Roçəhməd	Рочахмад	41.6499	46.3947	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Balakən proper		Roçəhməd	avar1256	#009999	#009999	31.01.2022
1760	Şambul	Шумбул	41.6953	46.2826	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Kabakhchol		Şambul	avar1256	#009999	#009999	31.01.2022
1761	Şərif	Шариф	41.7279	46.2557	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Kabakhchol		Şərif	avar1256	#009999	#009999	31.01.2022
1762	Axaxdərə	Ахвах-дере	41.6624507	46.6360615	Akhvakh	Andic	East Caucasian		Akhvakh	Northern Akhvakh	Северноахвахский							Axaxdərə	akhv1239	#9900ff	#9900ff	31.01.2022
1763	Xalatala	Халатала	41.7158	46.2794	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Balakən		Kabakhchol		Xalatala	avar1256	#009999	#009999	31.01.2022
1764	Mazımqarışan	Мазымкара	41.63965	46.26662	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala						Mazımqarışan	avar1256	#009999	#009999	31.01.2022
1765	Abaəli	Абалы	41.60501	46.54	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Car				Abaəli	avar1256	#009999	#009999	31.01.2022
1766	Car	Чар	41.6618	46.6747	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Car				Car	avar1256	#009999	#009999	31.01.2022
1767	Danaçı	Даначи	41.5536	46.4233	Avar	Avar	East Caucasian		Avar	Southern Avar	Южноаварский	Zaqatala		Car				Danaçı	avar1256	#009999	#009999	31.01.2022
