id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
1339	Tarlimakhi	Тарлимахи	42.35587	47.17157	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Tarlimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1340	Karekadani	Карекадани	42.35747	47.13098	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Karekadani	darg1241	#ff9900	#ff9900	2022-03-07
1341	Khabkaymakhi	Хабкаймахи	42.35782	47.59091	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Khabkaymakhi	darg1241	#ff9900	#ff9900	2022-03-07
1342	Suleybakent	Сулейбакент	42.35785	47.37355	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Suleybakent	darg1241	#ff9900	#ff9900	2022-03-07
1343	Kumamakhi	Кумамахи	42.35849	47.19214	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Kumamakhi	darg1241	#ff9900	#ff9900	2022-03-07
1344	Tazirkent	Тазиркент	42.35863	47.3576	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Tazirkent	darg1241	#ff9900	#ff9900	2022-03-07
1345	Kuknamakhi	Кукнамахи	42.359775	47.286853	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Kuknamakhi	darg1241	#ff9900	#ff9900	2022-03-07
1346	Chabazimakhi	Чабазимахи	42.360297	47.570316	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Chabazimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1347	Gurgumakhi	Гургумахи	42.36056	47.19222	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Gurgumakhi	darg1241	#ff9900	#ff9900	2022-03-07
1348	Musul'temakhi	Мусультемахи	42.362154	47.188584	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Musul'temakhi	darg1241	#ff9900	#ff9900	2022-03-07
1349	Susakent	Сусакент	42.36361	47.35248	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Susakent	darg1241	#ff9900	#ff9900	2022-03-07
1350	Aymaumakhi	Аймаумахи	42.363756	47.575203	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Aymaumakhi	darg1241	#ff9900	#ff9900	2022-03-07
1351	Kusamakhi	Кусамахи	42.36441	47.270869	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Kusamakhi	darg1241	#ff9900	#ff9900	2022-03-07
1352	Shalasi	Шаласи	42.36514	47.91961	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	Tanty-sirhwa	Танты-сирхинский	NA	NA	NA	NA	Shalasi	darg1241	#ff9900	#ff9900	2022-03-07
1353	Verkhnie Ubekimakhi	Верхние Убекимахи	42.36823	47.24298	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Verkhnie Ubekimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1354	Ebdalaya	Эбдалая	42.3683	47.3433	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский	NA	NA	NA	NA	Ebdalaya	darg1241	#ff9900	#ff9900	2022-03-07
1355	Allate	Аллате	42.369057	47.184036	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Allate	darg1241	#ff9900	#ff9900	2022-03-07
1356	Aynikab	Айникаб	42.369307	47.216093	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Aynikab	darg1241	#ff9900	#ff9900	2022-03-07
1357	Burtanimakhi	Буртанимахи	42.37097	47.14988	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Burtanimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1358	Chagni	Чагни	42.37289	47.21879	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Chagni	darg1241	#ff9900	#ff9900	2022-03-07
1359	Ulluaya	Уллуая	42.3747	47.3756	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский	NA	NA	NA	NA	Ulluaya	darg1241	#ff9900	#ff9900	2022-03-07
1360	Aysalakak	Айсалакак	42.374896	47.474825	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Aysalakak	darg1241	#ff9900	#ff9900	2022-03-07
1361	Ayalizimakhi	Аялизимахи	42.37684	47.60746	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Ayalizimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1362	Khasakent	Хасакент	42.37754	47.34265	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Khasakent	darg1241	#ff9900	#ff9900	2022-03-07
1363	Kardmakhi	Кардмахи	42.37842	47.46472	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Kardmakhi	darg1241	#ff9900	#ff9900	2022-03-07
1364	Kardamakhi	Кардамахи	42.37861	47.46639	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Kardamakhi	darg1241	#ff9900	#ff9900	2022-03-07
1365	Naskent	Наскент	42.38093	47.33624	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский	NA	NA	NA	NA	Naskent	darg1241	#ff9900	#ff9900	2022-03-07
1366	Ditunshimakhi	Дитуншимахи	42.381665	47.289692	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Ditunshimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1367	Zhamsory	Жамсоры	42.382089	47.462508	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Zhamsory	darg1241	#ff9900	#ff9900	2022-03-07
1368	Tagirkent	Тагиркент	42.3827	47.33326	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Tagirkent	darg1241	#ff9900	#ff9900	2022-03-07
1369	Tarlankak	Тарланкак	42.385886	47.475817	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Tarlankak	darg1241	#ff9900	#ff9900	2022-03-07
1370	Shinkalabukhna	Шинкалабухна	42.386144	47.471707	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Shinkalabukhna	darg1241	#ff9900	#ff9900	2022-03-07
1371	Nizhnie Arshi	Нижние Арши	42.389598	47.141386	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Nizhnie Arshi	darg1241	#ff9900	#ff9900	2022-03-07
1372	Nizhnie Ubekimakhi	Нижние Убекимахи	42.392787	47.20548	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Nizhnie Ubekimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1373	Kakamakhi (Levashinsky district)	Какамахи (Левашинский район)	42.39507	47.30644	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский	NA	NA	NA	NA	Kakamakhi (Levashinsky district)	darg1241	#ff9900	#ff9900	2022-03-07
1374	Mekegi	Мекеги	42.3978	47.4625	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Mekegi	Мекегинский	NA	NA	NA	NA	Mekegi	darg1241	#ff9900	#ff9900	2022-03-07
1375	Adukmakhi	Адукмахи	42.39928	47.401891	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Adukmakhi	darg1241	#ff9900	#ff9900	2022-03-07
1376	Verkhnie Arshi	Верхние Арши	42.40006	47.12529	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Verkhnie Arshi	darg1241	#ff9900	#ff9900	2022-03-07
1377	Aymazimakhi	Аймазимахи	42.401788	47.525794	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Aymazimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1378	Myurego	Мюрего	42.4042	47.6894	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego	Мюрегинский	NA	NA	NA	NA	Myurego	darg1241	#ff9900	#ff9900	2022-03-07
1379	Ayamakhi	Аямахи	42.40528	47.5725	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Ayamakhi	darg1241	#ff9900	#ff9900	2022-03-07
1380	Tashkapur	Ташкапур	42.40805	47.17095	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Tashkapur	darg1241	#ff9900	#ff9900	2022-03-07
1381	Akhinets	Ахинец	42.412612	47.113872	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Akhinets	darg1241	#ff9900	#ff9900	2022-03-07
1382	Irgali	Иргали	42.41281	47.13538	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Irgali	darg1241	#ff9900	#ff9900	2022-03-07
1383	Kundurkhe	Кундурхе	42.41424	47.11507	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Kundurkhe	darg1241	#ff9900	#ff9900	2022-03-07
1384	Chakhimakhi	Чахимахи	42.41564	47.56038	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Chakhimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1385	Degva	Дегва	42.4161	47.5372	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Degva	darg1241	#ff9900	#ff9900	2022-03-07
1386	Khadzhalmakhi	Хаджалмахи	42.4186	47.1817	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Khadzhalmakhi	darg1241	#ff9900	#ff9900	2022-03-07
1387	Buanzimakhi	Буанзимахи	42.42062	47.44966	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Buanzimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1388	Ayalakab	Аялакаб	42.4231	47.4625	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego	Мюрегинский	Mekegi	Мекегинский	NA	NA	Ayalakab	darg1241	#ff9900	#ff9900	2022-03-07
1389	Kuppa	Куппа	42.4239	47.1231	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Kuppa	darg1241	#ff9900	#ff9900	2022-03-07
1390	Amalte	Амалте	42.42457	47.11047	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Amalte	darg1241	#ff9900	#ff9900	2022-03-07
1391	Shikhshaka	Шихшака	42.42555	47.47243	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Shikhshaka	darg1241	#ff9900	#ff9900	2022-03-07
1392	Purrimakhi	Пурримахи	42.426446	47.465673	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Purrimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1393	Kapulagumi	Капулагуми	42.427995	47.476847	Dargwa	Dargwa	East Caucasian		Dargwa	NA	NA	NA	NA	NA	NA	NA	NA	Kapulagumi	darg1241	#ff9900	#ff9900	2022-03-07
1394	Zurilaudimakhi	Зурилаудимахи	42.4301	47.49276	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Zurilaudimakhi	darg1241	#ff9900	#ff9900	2022-03-07
1395	Damkulakada	Дамкулакада	42.430252	47.467675	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Damkulakada	darg1241	#ff9900	#ff9900	2022-03-07
1396	Levashi	Леваши	42.4325	47.3258	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Akusha	Акушинский	NA	NA	NA	NA	Levashi	darg1241	#ff9900	#ff9900	2022-03-07
1397	Dzhangamakhi	Джангамахи	42.44335	47.38111	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Dzhangamakhi	darg1241	#ff9900	#ff9900	2022-03-07
1398	Sergokala	Сергокала	42.4494	47.6633	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Urakhi	Урахинский	NA	NA	NA	NA	Sergokala	darg1241	#ff9900	#ff9900	2022-03-07
1399	Elakatmakhi	Элакатмахи	42.454026	47.398334	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Elakatmakhi	darg1241	#ff9900	#ff9900	2022-03-07
1400	Novye Mugri	Новые Мугри	42.4741	47.75525	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	NA	NA	NA	NA	NA	NA	Novye Mugri	darg1241	#ff9900	#ff9900	2022-03-07
1401	Kadirkent	Кадиркент	42.49661	47.60836	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego-Gubden	Мюрего-губденский	NA	NA	NA	NA	Kadirkent	darg1241	#ff9900	#ff9900	2022-03-07
1402	Sagasi-Deybuk	Сагаси-Дейбук	42.50982	47.84293	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Muiri	Муиринский	NA	NA	NA	NA	Sagasi-Deybuk	darg1241	#ff9900	#ff9900	2022-03-07
1403	Dzhanga	Джанга	42.517038	47.76486	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Murego-Gubden	Мюрего-губденский	NA	NA	NA	NA	Dzhanga	darg1241	#ff9900	#ff9900	2022-03-07
1404	Gubden	Губден	42.5658	47.5658	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Gubden	Губденский	NA	NA	NA	NA	Gubden	darg1241	#ff9900	#ff9900	2022-03-07
1405	Gurbuki	Гурбуки	42.611506	47.591942	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Gubden	Губденский	NA	NA	NA	NA	Gurbuki	darg1241	#ff9900	#ff9900	2022-03-07
1406	Kachkalyk	Качкалык	42.61852	47.33391	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Kadar	Кадарский	NA	NA	NA	NA	Kachkalyk	darg1241	#ff9900	#ff9900	2022-03-07
1407	Karamakhi	Карамахи	42.618786	47.256653	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Kadar	Кадарский	NA	NA	NA	NA	Karamakhi	darg1241	#ff9900	#ff9900	2022-03-07
1408	Kadar	Кадар	42.6242	47.2903	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Kadar	Кадарский	NA	NA	NA	NA	Kadar	darg1241	#ff9900	#ff9900	2022-03-07
1409	Chankurbe	Чанкурбе	42.630465	47.300216	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Kadar	Кадарский	NA	NA	NA	NA	Chankurbe	darg1241	#ff9900	#ff9900	2022-03-07
1410	Chabanmakhi	Чабанмахи	42.63784	47.25923	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Kadar	Кадарский	NA	NA	NA	NA	Chabanmakhi	darg1241	#ff9900	#ff9900	2022-03-07
1411	Zelenomorskoe	Зеленоморское	42.77004	47.68884	Dargwa	Dargwa	East Caucasian		Dargwa	Northern Dargwa	Севернодаргинский	Tsudakhar	Цудахарский	NA	NA	NA	NA	Zelenomorskoe	darg1241	#ff9900	#ff9900	2022-03-07
1415	Sanzhi	Санжи	41.9778645	47.5644556	Dargwa	Dargwa	East Caucasian		Dargwa	Southern Dargwa	Южнодаргинский	NA	NA	NA	NA	NA	NA	Sanzhi	darg1241	#ff9900	#ff9900	2022-03-07
1416	Godoberi	Годобери	42.6258	46.1189	Godoberi	Andic	East Caucasian		Godoberi	NA	NA	NA	NA	NA	NA	NA	NA	Godoberi	ghod1238	#003399	#9900ff	2022-03-07
1417	Beledi	Беледи	42.66722	46.05361	Godoberi	Andic	East Caucasian		Godoberi	NA	NA	NA	NA	NA	NA	NA	NA	Beledi	ghod1238	#003399	#9900ff	2022-03-07
1418	Zibirkhali	Зибирхали	42.66833	46.07194	Godoberi	Andic	East Caucasian		Godoberi	NA	NA	NA	NA	NA	NA	NA	NA	Zibirkhali	ghod1238	#003399	#9900ff	2022-03-07
1419	Genukh	Генух	42.1764	45.98646	Hinuq	Tsezic	East Caucasian		Hinuq	NA	NA	NA	NA	NA	NA	NA	NA	Hinuq	hinu1240	#cc0000	#ff5050	2022-03-07
1421	Gunzib	Гунзиб	42.137257	46.264448	Hunzib	Tsezic	East Caucasian		Hunzib	NA	NA	NA	NA	NA	NA	NA	NA	Gunzib	hunz1247	#ff0066	#ff5050	2022-03-07
1422	Nakhada	Нахада	42.14406	46.19143	Hunzib	Tsezic	East Caucasian		Hunzib	NA	NA	NA	NA	NA	NA	NA	NA	Nakhada	hunz1247	#ff0066	#ff5050	2022-03-07
1423	Garbutl'	Гарбутль	42.153227	46.219098	Hunzib	Tsezic	East Caucasian		Hunzib	NA	NA	NA	NA	NA	NA	NA	NA	Garbutl'	hunz1247	#ff0066	#ff5050	2022-03-07
1470	Santlada	Сантлада	42.38431	46.07505	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский	NA	NA	NA	NA	NA	NA	Santlada	khva1239	#993333	#ff5050	2022-03-07
1471	Kvantlada	Квантлада	42.39204	46.06382	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский	NA	NA	NA	NA	NA	NA	Kvantlada	khva1239	#993333	#ff5050	2022-03-07
1472	Inkhokvari	Инхоквари	42.410888	46.044877	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский	NA	NA	NA	NA	NA	NA	Inkhoqwari	khva1239	#993333	#ff5050	2022-03-07
1473	Khvayni	Хвайни	42.415087	45.968736	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский	NA	NA	NA	NA	NA	NA	Khvayni	khva1239	#993333	#ff5050	2022-03-07
1474	Verkhnee Inkhokvari	Верхнее Инхоквари	42.415524	46.065273	Khwarshi	Tsezic	East Caucasian		Khwarshi	Inkhoqwari	Инхокваринский	NA	NA	NA	NA	NA	NA	Verkhnee Inkhokvari	khva1239	#993333	#ff5050	2022-03-07
1475	Tukita	Тукита	42.57056	46.37278	Karata	Andic	East Caucasian		Karata	Tukita	Тукитинский	NA	NA	NA	NA	NA	NA	Tukita	kara1474	#666699	#9494b8	2022-03-07
1476	Karata	Карата	42.5942	46.3419	Karata	Andic	East Caucasian		Karata	Karata	Каратинский	NA	NA	NA	NA	NA	NA	Karata	kara1474	#666699	#9494b8	2022-03-07
1477	Archo	Арчо	42.597691	46.305756	Karata	Andic	East Caucasian		Karata	Karata	Каратинский	Archo	Арчойский	NA	NA	NA	NA	Archo	kara1474	#666699	#9494b8	2022-03-07
1479	Anchik (Anchikh)	Анчик (Анчих)	42.608098	46.271717	Karata	Andic	East Caucasian		Karata	Karata	Каратинский	Anchiq	Анчихский	NA	NA	NA	NA	Anchiq	kara1474	#666699	#9494b8	2022-03-07
1480	Mashtada	Маштада	42.61362	46.314659	Karata	Andic	East Caucasian		Karata	Karata	Каратинский	Mashtada-Rachabulda	Маштада-рачабулдинский	NA	NA	NA	NA	Mashtada	kara1474	#666699	#9494b8	2022-03-07
1481	Rachabulda	Рачабулда	42.617256	46.300014	Karata	Andic	East Caucasian		Karata	Karata	Каратинский	Mashtada-Rachabulda	Маштада-рачабулдинский	NA	NA	NA	NA	Rachabulda	kara1474	#666699	#9494b8	2022-03-07
1482	Verkhnee Inkhelo	Верхнее Инхело	42.62035	46.329732	Karata	Andic	East Caucasian		Karata	Karata	Каратинский	Chabakoroy	Чабакоринский	NA	NA	NA	NA	Verkhnee Inkhelo	kara1474	#666699	#9494b8	2022-03-07
1483	Ratsitl'	Ратситль	42.63788	46.33455	Karata	Andic	East Caucasian		Karata	Karata	Каратинский	Ratsitl'	Рацитлинский	NA	NA	NA	NA	Ratsitl'	kara1474	#666699	#9494b8	2022-03-07
1484	Nizhnee Inkhelo	Нижнее Инхело	42.645134	46.259367	Karata	Andic	East Caucasian		Karata	Karata	Каратинский	Nizhnee Inkhelo	Нижне-энхелинский	NA	NA	NA	NA	Nizhnee Inkhelo	kara1474	#666699	#9494b8	2022-03-07
1492	Khvarshi	Хварши	42.353471	46.107859	Khwarshi	Tsezic	East Caucasian		Khwarshi	Khwarshi	Хваршинский	NA	NA	NA	NA	NA	NA	Khvarshi	khva1239	#993333	#ff5050	2022-03-07
1499	Tumeller	Тумеллер	42.1846	47.84238	Kumyk	Kipchak	Turkic		Kumyk	NA	NA	NA	NA	NA	NA	NA	NA	Tumeller	kumy1244	#a6a6a6	#666666	2022-03-07
1500	Yangikent	Янгикент	42.2042	47.8292	Kumyk	Kipchak	Turkic		Kumyk	NA	NA	NA	NA	NA	NA	NA	NA	Yangikent	kumy1244	#a6a6a6	#666666	2022-03-07
1501	Kapkaykent	Капкайкент	42.248157	47.798984	Kumyk	Kipchak	Turkic		Kumyk	NA	NA	NA	NA	NA	NA	NA	NA	Kapkaykent	kumy1244	#a6a6a6	#666666	2022-03-07
1502	Bashlykent	Башлыкент	42.2597	47.8439	Kumyk	Kipchak	Turkic		Kumyk	NA	NA	NA	NA	NA	NA	NA	NA	Bashlykent	kumy1244	#a6a6a6	#666666	2022-03-07
1503	Dzhavankent	Джаванкент	42.26265	47.80983	Kumyk	Kipchak	Turkic		Kumyk	NA	NA	NA	NA	NA	NA	NA	NA	Dzhavankent	kumy1244	#a6a6a6	#666666	2022-03-07
1504	Gasha	Гаша	42.33592	47.83067	Kumyk	Kipchak	Turkic		Kumyk	NA	NA	NA	NA	NA	NA	NA	NA	Gasha	kumy1244	#a6a6a6	#666666	2022-03-07
1505	Alkhadzhakent	Алхаджакент	42.340016	47.79177	Kumyk	Kipchak	Turkic		Kumyk	NA	NA	NA	NA	NA	NA	NA	NA	Alkhadzhakent	kumy1244	#a6a6a6	#666666	2022-03-07
