id	village	rus_village	lat	lon	lang	aff	family	republic	region	elevation	kutans	source	page	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltl_village_dialect	gltc_village_dialect	gltl_dialect	gltc_dialect	gltc_lang	lang_col	aff_col	comment
388	Tsel'mes	Цельмес	42.623464	46.538549	Avar	Avar	East Caucasian	Dagestan	NA	1164.96484375	FALSE											Tsel'mes					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
389	Amishta	Амишта	42.62967	46.552971	Avar	Avar	East Caucasian	Dagestan	NA	1484.29345703125	FALSE											Amishta					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
390	Tekita	Текита	42.630886	46.521832	Avar	Avar	East Caucasian	Dagestan	NA	1039.2744140625	FALSE											Tekita					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
391	Balakhani	Балахани	42.63128	46.89514	Avar	Avar	East Caucasian	Dagestan	NA	889.520141601563	FALSE											Balakhani					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
392	Mochokh	Мочох	42.63159	46.61242	Avar	Avar	East Caucasian	Dagestan	NA	1638.51086425781	FALSE											Mochokh					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
393	Shulatuta	Шулатута	42.63167	46.85806	Avar	Avar	East Caucasian	Dagestan	NA	1565.41162109375	FALSE											Shulatuta					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
394	Dzhalaturi	Джалатури	42.631847	46.567028	Avar	Avar	East Caucasian	Dagestan	NA	1732.36254882812	FALSE											Dzhalaturi					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
395	Muschuli	Мущули	42.633706	46.498593	Avar	Avar	East Caucasian	Dagestan	NA	1024.61657714844	FALSE											Muschuli					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
396	Durangi	Дуранги	42.63571	47.22366	Avar	Avar	East Caucasian	Dagestan	NA	1040.05541992188	FALSE											Durangi					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
397	Amushi Bol'shoe	Амуши Большое	42.63752	46.4864	Avar	Avar	East Caucasian	Dagestan	NA	1033.43017578125	FALSE											Amushi Bol'shoe					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
398	Tsoloda	Цолода	42.63827	46.36626	Avar	Avar	East Caucasian	Dagestan	NA	2157.97021484375	FALSE											Tsoloda					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
399	Ochlo	Очло	42.642518	46.64532	Avar	Avar	East Caucasian	Dagestan	NA	1809.26586914062	FALSE											Ochlo					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
400	Kharakhi	Харахи	42.6433	46.5211	Avar	Avar	East Caucasian	Dagestan	NA	1162.10363769531	FALSE											Kharakhi					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
401	Arykhkent	Арыхкент	42.64472	47.19165	Avar	Avar	East Caucasian	Dagestan	NA	970.323974609375	FALSE											Arykhkent					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
402	Tlokh	Тлох	42.6492	46.4578	Avar	Avar	East Caucasian	Dagestan	NA	1059.95825195313	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Antsukh	Анцухский	Tash-Chadakolob	Ташско-чадаколобский			Tlokh			Ancux	ancu1238	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
403	Irganay	Ирганай	42.649543	46.912048	Avar	Avar	East Caucasian	Dagestan	NA	577.021057128906	FALSE											Irganay					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
404	Amushi Maloe	Амуши Малое	42.650445	46.487815	Avar	Avar	East Caucasian	Dagestan	NA	825.459167480469	FALSE											Amushi Maloe					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
405	Arkas	Аркас	42.65194	47.13833	Avar	Avar	East Caucasian	Dagestan	NA	1281.19482421875	FALSE	alekseevataev1997	22-26	Southern Avar	Южноаварский	Andalal	Андалальский	Salta	Салтинский			Arkas					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
406	Moksokh	Моксох	42.6538	46.80572	Avar	Avar	East Caucasian	Dagestan	NA	1734.06005859375	FALSE	korjakov2006	map 12	Northern Avar	Северноаварский	Khunzakh	Хунзахский					Moksokh			Kunzakh	kunz1243	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
407	Kolo	Коло	42.65769	46.56607	Avar	Avar	East Caucasian	Dagestan	NA	1000.58825683594	FALSE											Kolo					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
408	Urchiab	Урчиаб	42.657739	47.016338	Avar	Avar	East Caucasian	Dagestan	NA	1262.67004394531	FALSE											Urchiab					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
409	Orota	Орота	42.65915	46.53772	Avar	Avar	East Caucasian	Dagestan	NA	1150.51062011719	FALSE											Orota					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
410	Tsatanikh	Цатаних	42.667793	46.723937	Avar	Avar	East Caucasian	Dagestan	NA	1779.18103027344	FALSE											Tsatanikh					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
411	Ortakolo	Ортаколо	42.67057	46.38882	Avar	Avar	East Caucasian	Dagestan	NA	651.724365234375	FALSE											Ortakolo					avar1256	#009999	#009999	
412	Verkhniy Aradirikh	Верхний Арадирих	42.67099	46.60372	Avar	Avar	East Caucasian	Dagestan	NA	1882.21154785156	FALSE											Verkhniy Aradirikh					avar1256	#009999	#009999	
413	Verkhniy Dzhengutay	Верхний Дженгутай	42.67476	47.23415	Avar	Avar	East Caucasian	Dagestan	NA	742.350402832031	FALSE											Verkhniy Dzhengutay					avar1256	#009999	#009999	
414	Kharachi	Харачи	42.67744	46.82263	Avar	Avar	East Caucasian	Dagestan	NA	1241.09851074219	FALSE											Kharachi					avar1256	#009999	#009999	
415	Shodroda (Shadroda)	Шодрода (Шадрода)	42.678426	46.12155	Avar	Avar	East Caucasian	Dagestan	NA	1205.69384765625	FALSE											Shodroda (Shadroda)					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
416	Ishtiburi	Иштибури	42.679149	46.702701	Avar	Avar	East Caucasian	Dagestan	NA	1649.22534179688	FALSE											Ishtiburi					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
417	Sredniy Aradirikh	Средний Арадирих	42.68121	46.58022	Avar	Avar	East Caucasian	Dagestan	NA	1828.70825195313	FALSE											Sredniy Aradirikh					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
418	Nizhniy Aradirikh	Нижний Арадирих	42.68979	46.568219	Avar	Avar	East Caucasian	Dagestan	NA	1751.45910644531	FALSE											Nizhniy Aradirikh					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
419	Shamil'kala	Шамилькала	42.690407	46.874769	Avar	Avar	East Caucasian	Dagestan	NA	644.602844238281	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Batlukh	Батлухский					Shamil'kala			Batlux	batl1238	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
420	Rakhata	Рахата	42.6911	46.1414	Avar	Avar	East Caucasian	Dagestan	NA	1017.46307373047	FALSE											Rakhata					avar1256	#009999	#009999	
421	Ansalta	Ансалта	42.6939	46.1147	Avar	Avar	East Caucasian	Dagestan	NA	1103.71447753906	FALSE											Ansalta					avar1256	#009999	#009999	
422	Inkvalita	Инквалита	42.69936	46.68833	Avar	Avar	East Caucasian	Dagestan	NA	1519.19567871094	FALSE											Inkvalita					avar1256	#009999	#009999	
423	Nizhnee Inkho	Нижнее Инхо	42.704518	46.507752	Avar	Avar	East Caucasian	Dagestan	NA	558.6376953125	FALSE											Nizhnee Inkho					avar1256	#009999	#009999	
424	Kilyatl'	Килятль	42.704637	46.466046	Avar	Avar	East Caucasian	Dagestan	NA	948.678039550781	FALSE											Kilyatl'					avar1256	#009999	#009999	
425	Verkhnee Inkho	Верхнее Инхо	42.70659	46.50415	Avar	Avar	East Caucasian	Dagestan	NA	633.350402832031	FALSE											Verkhnee Inkho					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
426	Tando	Тандо	42.707696	46.175693	Avar	Avar	East Caucasian	Dagestan	NA	1452.20874023438	FALSE											Tando					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
427	Untsukul'	Унцукуль	42.7131	46.7875	Avar	Avar	East Caucasian	Dagestan	NA	867.300598144531	FALSE	korjakov2006	map 12	Northern Avar	Северноаварский	Khunzakh	Хунзахский					Untsukul'			Kunzakh	kunz1243	avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
428	Tasuta	Тасута	42.71731	46.22568	Avar	Avar	East Caucasian	Dagestan	NA	1614.81811523438	FALSE											Tasuta					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
429	Igali	Игали	42.7181	46.5811	Avar	Avar	East Caucasian	Dagestan	NA	623.298461914063	FALSE											Igali					avar1256	#009999	#009999	
430	Tsanatl'	Цанатль	42.72244	46.62252	Avar	Avar	East Caucasian	Dagestan	NA	932.018615722656	FALSE											Tsanatl'					avar1256	#009999	#009999	
431	Chitl'	Читль	42.722594	46.504009	Avar	Avar	East Caucasian	Dagestan	NA	690.845336914063	FALSE											Chitl'					avar1256	#009999	#009999	
432	Betli	Бетли	42.72372	46.73388	Avar	Avar	East Caucasian	Dagestan	NA	1770.96838378906	FALSE											Betli					avar1256	#009999	#009999	
433	Gergentala	Гергентала	42.73225	47.05913	Avar	Avar	East Caucasian	Dagestan	NA	958.763305664063	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Zaqatala	Закатальский					Gergentala			Zaqatala	zaqa1242	avar1256	#009999	#009999	
434	Ichichali	Ичичали	42.732617	46.405263	Avar	Avar	East Caucasian	Dagestan	NA	1663.771484375	FALSE											Ichichali					avar1256	#009999	#009999	
435	Kakhabroso	Кахабросо	42.73896	46.704697	Avar	Avar	East Caucasian	Dagestan	NA	1752.86315917969	FALSE											Kakhabroso					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
436	Kizhani	Кижани	42.74031	46.364775	Avar	Avar	East Caucasian	Dagestan	NA	1515.361328125	FALSE											Kizhani					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
437	Tsundi	Цунди	42.740996	46.436577	Avar	Avar	East Caucasian	Dagestan	NA	1735.38671875	FALSE											Tsundi					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
438	Kunzakh	Кунзах	42.74884	46.66488	Avar	Avar	East Caucasian	Dagestan	NA	963.1943359375	FALSE											Kunzakh					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
439	Shabdukh	Шабдух	42.75612	46.42139	Avar	Avar	East Caucasian	Dagestan	NA	1914.82763671875	FALSE											Shabdukh					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
440	Gimry	Гимры	42.757219	46.838739	Avar	Avar	East Caucasian	Dagestan	NA	464.00830078125	FALSE											Gimry					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
441	Manasaul	Манасаул	42.7575	47.0397	Avar	Avar	East Caucasian	Dagestan	NA	825.83642578125	FALSE	saidova2008	23-28	Southern Avar	Южноаварский	Andalal	Андалальский	Salta	Салтинский			Manasaul					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
442	Tantari	Тантари	42.76371	46.64888	Avar	Avar	East Caucasian	Dagestan	NA	461.051879882813	FALSE											Tantari					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
443	Ashil'ta	Ашильта	42.772446	46.728853	Avar	Avar	East Caucasian	Dagestan	NA	640.283020019531	FALSE											Ashil'ta					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
444	Ingishi	Ингиши	42.77477	46.54264	Avar	Avar	East Caucasian	Dagestan	NA	1533.03540039063	FALSE											Ingishi					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
445	Novo-Argvani	Ново-Аргвани	42.78174	46.60445	Avar	Avar	East Caucasian	Dagestan	NA	1043.62451171875	FALSE											Novo-Argvani					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
446	Chirkata	Чирката	42.783992	46.716609	Avar	Avar	East Caucasian	Dagestan	NA	422.574249267578	FALSE											Chirkata					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
447	Mekhel'ta	Мехельта	42.798277	46.497361	Avar	Avar	East Caucasian	Dagestan	NA	1487.85815429688	FALSE											Mekhel'ta					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
448	Staryy Sivukh	Старый Сивух	42.80278	46.43694	Avar	Avar	East Caucasian	Dagestan	NA	1874.5869140625	FALSE											Staryy Sivukh					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
449	Gadari	Гадари	42.807303	46.621237	Avar	Avar	East Caucasian	Dagestan	NA	1272.22509765625	FALSE											Gadari					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
450	Tsilitl'	Цилитль	42.8125	46.4156	Avar	Avar	East Caucasian	Dagestan	NA	1904.12817382813	FALSE											Tsilitl'					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
451	Argvani	Аргвани	42.8128	46.5792	Avar	Avar	East Caucasian	Dagestan	NA	1593.82104492188	FALSE											Argvani					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
452	Verkhniy Karanay	Верхний Каранай	42.8281	46.9072	Avar	Avar	East Caucasian	Dagestan	NA	1230.20056152344	FALSE											Verkhniy Karanay					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
453	Nizhniy Karanay	Нижний Каранай	42.84729	46.940488	Avar	Avar	East Caucasian	Dagestan	NA	906.682434082031	FALSE											Nizhniy Karanay					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
454	Artlukh	Артлух	42.8631	46.6683	Avar	Avar	East Caucasian	Dagestan	NA	2046.63842773438	FALSE											Artlukh					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
455	Novyy Khushet	Новый Хушет	42.900261	47.561244	Avar	Avar	East Caucasian	Dagestan	NA	1.96381795406342	TRUE											Novyy Khushet					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
456	Imanaliroso	Иманалиросо	42.91429	46.76761	Avar	Avar	East Caucasian	Dagestan	NA	1260.76501464844	FALSE											Imanaliroso					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
457	Akhsu	Ахсу	42.92342	46.694116	Avar	Avar	East Caucasian	Dagestan	NA	1541.13452148438	FALSE											Akhsu					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
458	Chirkey	Чиркей	42.9633	46.9767	Avar	Avar	East Caucasian	Dagestan	NA	383.681274414062	FALSE											Chirkey					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
459	Kyakhulay	Кяхулай	42.96839	47.48301	Avar	Avar	East Caucasian	Dagestan	NA	24.7096500396729	TRUE											Kyakhulay					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
460	Al'burikent	Альбурикент	42.97389	47.47111	Avar	Avar	East Caucasian	Dagestan	NA	44.374870300293	TRUE											Al'burikent					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
461	Almak	Алмак	42.985693	46.580315	Avar	Avar	East Caucasian	Dagestan	NA	957.737609863281	FALSE											Almak					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
462	Semender	Семендер	42.98833	47.40361	Avar	Avar	East Caucasian	Dagestan	NA	18.1203422546387	TRUE											Semender					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
463	Burtunay	Буртунай	42.992004	46.630332	Avar	Avar	East Caucasian	Dagestan	NA	1104.01916503906	FALSE											Burtunay					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
464	Gertma	Гертма	42.996711	46.74415	Avar	Avar	East Caucasian	Dagestan	NA	1202.94104003906	FALSE											Gertma					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
465	Dubki	Дубки	43.02116	46.83746	Avar	Avar	East Caucasian	Dagestan	NA	849.095031738281	FALSE											Dubki					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
466	Guni	Гуни	43.0311	46.6992	Avar	Avar	East Caucasian	Dagestan	NA	1013.93023681641	FALSE											Guni					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
467	Akaytala	Акайтала	43.03176	46.92583	Avar	Avar	East Caucasian	Dagestan	NA	475.864715576172	FALSE											Akaytala					avar1256	#009999	#009999	
468	Shamkhal-Termen	Шамхал-Термен	43.03389	47.31053	Avar	Avar	East Caucasian	Dagestan	NA	35.0467987060547	TRUE											Shamkhal-Termen					avar1256	#009999	#009999	
469	Khubar	Хубар	43.0514	46.7547	Avar	Avar	East Caucasian	Dagestan	NA	923.162048339844	FALSE											Khubar					avar1256	#009999	#009999	
470	Tyube	Тюбе	43.051429	47.286806	Avar	Avar	East Caucasian	Dagestan	NA	38.8758010864258	TRUE											Tyube					avar1256	#009999	#009999	
471	Shamkhal	Шамхал	43.056632	47.344526	Avar	Avar	East Caucasian	Dagestan	NA	-0.530433416366577	TRUE											Shamkhal					avar1256	#009999	#009999	
472	Dylym	Дылым	43.0703	46.6386	Avar	Avar	East Caucasian	Dagestan	NA	680.548889160156	FALSE											Dylym					avar1256	#009999	#009999	
473	Gostala	Гостала	43.07334	46.6925	Avar	Avar	East Caucasian	Dagestan	NA	477.104309082031	FALSE											Gostala					avar1256	#009999	#009999	
474	Miatli	Миатли	43.08173	46.8286	Avar	Avar	East Caucasian	Dagestan	NA	152.620483398438	FALSE											Miatli					avar1256	#009999	#009999	
475	Inchkha	Инчха	43.0964	46.7675	Avar	Avar	East Caucasian	Dagestan	NA	245.896865844727	FALSE											Inchkha					avar1256	#009999	#009999	
476	Almalo	Алмало	43.0967	47.2253	Kumyk	Kipchak	Turkic	Dagestan	NA	10.9668636322022	TRUE											Almalo					kumy1244	#a6a6a6	#666666	
477	Uchkent	Учкент	43.1136	47.0794	Kumyk	Kipchak	Turkic	Dagestan	NA	131.461624145508	TRUE											Uchkent					kumy1244	#a6a6a6	#666666	
478	Bogatyrevka	Богатыревка	43.118523	47.368198	Avar	Avar	East Caucasian	Dagestan	NA	-20.8449687957764	TRUE											Bogatyrevka					avar1256	#009999	#009999	
479	Temirgoe	Темиргое	43.127436	47.136434	Avar	Avar	East Caucasian	Dagestan	NA	6.71145963668823	TRUE											Temirgoe					avar1256	#009999	#009999	
480	Gel'bakh (V. Chiryurt)	Гельбох (В. Чирюрт)	43.15101	46.85751	Avar	Avar	East Caucasian	Dagestan	NA	104.810287475586	TRUE											Gel'bakh (V. Chiryurt)					avar1256	#009999	#009999	
481	Novyy Chirkey	Новый Чиркей	43.1617	47.0567	Avar	Avar	East Caucasian	Dagestan	NA	19.2184181213379	TRUE											Novyy Chirkey					avar1256	#009999	#009999	
482	Bavtugay	Бавтугай	43.16808	46.83415	Avar	Avar	East Caucasian	Dagestan	NA	104.974472045898	TRUE											Bavtugay					avar1256	#009999	#009999	
483	Kul'zeb	Кульзеб	43.1686	47.0108	Avar	Avar	East Caucasian	Dagestan	NA	38.169563293457	TRUE											Kul'zeb					avar1256	#009999	#009999	
484	Nizhniy Chiryurt	Нижний Чирюрт	43.17299	46.86328	Avar	Avar	East Caucasian	Dagestan	NA	61.2238349914551	TRUE											Nizhniy Chiryurt					avar1256	#009999	#009999	
485	Staryy Bavtugay	Старый Бавтугай	43.17479	46.83946	Avar	Avar	East Caucasian	Dagestan	NA	84.3094482421875	TRUE											Staryy Bavtugay					avar1256	#009999	#009999	
486	Khachta	Хачта	43.18498	47.07371	Avar	Avar	East Caucasian	Dagestan	NA	-2.6636164188385	TRUE											Khachta					avar1256	#009999	#009999	
487	Stal'skoe	Стальское	43.1878	46.9731	Avar	Avar	East Caucasian	Dagestan	NA	30.6723918914795	TRUE											Stal'skoe					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
488	Novye Gadari	Новое Гадари	43.19425	46.76904	Avar	Avar	East Caucasian	Dagestan	NA	105.990936279297	TRUE											Novye Gadari					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
489	Komsomol'skoe	Комсомольское	43.1956	46.8964	Avar	Avar	East Caucasian	Dagestan	NA	55.7468070983887	TRUE											Komsomol'skoe					avar1256	#009999	#009999	+ Y.B. Koryakov, p.c.
490	Zubutli-Miatli (TsIobok'-Miyak'o)	Зубутли-Миатли (Цлобокь-Миякьо)	43.1978	46.8122	Avar	Avar	East Caucasian	Dagestan	NA	56.9261131286621	TRUE											Zubutli-Miatli (TsIobok'-Miyak'o)					avar1256	#009999	#009999	
491	Shushanovka	Шушановка	43.20156	46.98195	Avar	Avar	East Caucasian	Dagestan	NA	13.4792718887329	TRUE											Shushanovka					avar1256	#009999	#009999	
492	Kizilyurt	Кизилюрт	43.20182	46.87756	Avar	Avar	East Caucasian	Dagestan	NA	54.6497497558594	TRUE											Kizilyurt					avar1256	#009999	#009999	
493	Albaniya (Tonokh-Kuli)	Албания (Тонох-Кули)	43.2056	46.6933	Avar	Avar	East Caucasian	Dagestan	NA	186.568817138672	TRUE											Albaniya (Tonokh-Kuli)					avar1256	#009999	#009999	
494	Arkida	Аркида	43.20583	47.0625	Avar	Avar	East Caucasian	Dagestan	NA	-14.7838859558106	TRUE											Arkida					avar1256	#009999	#009999	
495	Gamiyakh	Гамиях	43.2075	46.4886	Lak	Lak	East Caucasian	Dagestan	NA	216.658294677734	TRUE	khajdakov1966	113	Literary	Литературный							Gamiyakh					lakk1252	#cc9900	#cc9900	
